time,GenPCal
2021-11-02 15:25:30.690,8517.98
2021-11-02 15:25:34.090,8534.02
2021-11-02 15:25:37.070,8534.42
2021-11-02 15:25:40.790,8521.78
2021-11-02 15:25:44.650,8526.68
2021-11-02 15:25:48.070,8502.66
2021-11-02 15:25:51.890,8512.72
2021-11-02 15:25:55.610,8505.27
2021-11-02 15:25:59.070,8523.1
2021-11-02 15:26:02.070,8506.84
2021-11-02 15:26:05.650,8515.02
2021-11-02 15:26:08.890,8506.44
2021-11-02 15:26:12.070,8520.46
2021-11-02 15:26:16.010,8521.65
2021-11-02 15:26:19.070,8508.5
2021-11-02 15:26:23.010,8525.4
2021-11-02 15:26:26.750,8502.85
2021-11-02 15:26:30.070,8520.33
2021-11-02 15:26:34.070,8503.87
2021-11-02 15:26:37.810,8505.67
2021-11-02 15:26:41.570,8524.12
2021-11-02 15:26:45.070,8518.28
2021-11-02 15:26:49.010,8531.72
2021-11-02 15:26:52.670,8525.77
2021-11-02 15:26:56.490,8518.78
2021-11-02 15:27:00.070,8511.99
2021-11-02 15:27:03.810,8504.96
2021-11-02 15:27:07.030,8536.72
2021-11-02 15:27:10.070,8510.89
2021-11-02 15:27:13.070,8504.54
2021-11-02 15:27:16.590,8510.22
2021-11-02 15:27:19.810,8525.92
2021-11-02 15:27:22.970,8502.23
2021-11-02 15:27:26.070,8518.31
2021-11-02 15:27:29.470,8527.13
2021-11-02 15:27:32.670,8532.74
2021-11-02 15:27:35.870,8519.84
2021-11-02 15:27:39.070,8509.03
2021-11-02 15:27:42.790,8518.27
2021-11-02 15:27:46.530,8507.89
2021-11-02 15:27:49.790,8510.46
2021-11-02 15:27:52.970,8516.21
2021-11-02 15:27:56.090,8536.93
2021-11-02 15:27:59.590,8509.0
2021-11-02 15:28:02.850,8513.05
2021-11-02 15:28:06.090,8512.72
2021-11-02 15:28:09.090,8535.07
2021-11-02 15:28:12.550,8509.63
2021-11-02 15:28:16.070,8504.31
2021-11-02 15:28:19.990,8503.76
2021-11-02 15:28:23.070,8523.16
2021-11-02 15:28:26.470,8508.99
2021-11-02 15:28:29.750,8516.09
2021-11-02 15:28:32.890,8508.5
2021-11-02 15:28:36.090,8522.06
2021-11-02 15:28:39.070,8509.47
2021-11-02 15:28:42.550,8534.0
2021-11-02 15:28:45.750,8505.27
2021-11-02 15:28:49.010,8521.84
2021-11-02 15:28:52.070,8504.62
2021-11-02 15:28:56.070,8502.37
2021-11-02 15:28:59.750,8503.68
2021-11-02 15:29:03.570,8501.98
2021-11-02 15:29:07.070,8511.4
2021-11-02 15:29:11.070,8513.63
2021-11-02 15:29:14.850,8523.18
2021-11-02 15:29:18.590,8533.96
2021-11-02 15:29:22.070,8516.51
2021-11-02 15:29:26.070,8535.02
2021-11-02 15:29:29.930,8517.73
2021-11-02 15:29:33.730,8519.38
2021-11-02 15:29:37.470,8503.72
2021-11-02 15:29:40.670,8521.38
2021-11-02 15:29:43.930,8518.56
2021-11-02 15:29:47.050,8509.96
2021-11-02 15:29:50.050,8503.61
2021-11-02 15:29:53.930,8505.32
2021-11-02 15:29:57.070,8521.06
2021-11-02 15:30:00.070,8524.91
2021-11-02 15:30:03.610,8523.36
2021-11-02 15:30:06.830,8506.79
2021-11-02 15:30:10.070,8531.36
2021-11-02 15:30:13.790,8519.73
2021-11-02 15:30:17.630,8515.82
2021-11-02 15:30:20.850,8527.09
2021-11-02 15:30:24.070,8504.62
2021-11-02 15:30:27.070,8520.73
2021-11-02 15:30:30.590,8526.62
2021-11-02 15:30:33.790,8506.68
2021-11-02 15:30:37.050,8512.28
2021-11-02 15:30:40.070,8522.39
2021-11-02 15:30:43.530,8529.21
2021-11-02 15:30:46.790,8505.27
2021-11-02 15:30:50.067,8522.16
2021-11-02 15:30:53.770,8533.19
2021-11-02 15:30:56.990,8507.51
2021-11-02 15:31:00.070,8511.89
2021-11-02 15:31:03.067,8522.31
2021-11-02 15:31:06.510,8508.31
2021-11-02 15:31:09.730,8523.68
2021-11-02 15:31:12.870,8506.63
2021-11-02 15:31:16.070,8514.7
2021-11-02 15:31:19.070,8504.24
2021-11-02 15:31:22.570,8533.03
2021-11-02 15:31:25.730,8502.81
2021-11-02 15:31:29.067,8516.56
2021-11-02 15:31:33.070,8508.61
2021-11-02 15:31:36.950,8505.98
2021-11-02 15:31:40.710,8515.11
2021-11-02 15:31:44.547,8518.87
2021-11-02 15:31:48.090,8535.05
2021-11-02 15:31:52.090,8515.82
2021-11-02 15:31:55.810,8528.45
2021-11-02 15:31:59.570,8521.5
2021-11-02 15:32:03.070,8505.66
2021-11-02 15:32:07.090,8506.41
2021-11-02 15:32:10.090,8520.47
2021-11-02 15:32:13.650,8532.61
2021-11-02 15:32:17.010,8504.17
2021-11-02 15:32:20.590,8507.62
2021-11-02 15:32:23.750,8510.37
2021-11-02 15:32:26.930,8526.32
2021-11-02 15:32:30.070,8509.15
2021-11-02 15:32:33.067,8518.74
2021-11-02 15:32:36.630,8519.72
2021-11-02 15:32:39.830,8507.13
2021-11-02 15:32:43.050,8521.63
2021-11-02 15:32:46.067,8511.22
2021-11-02 15:32:49.070,8509.68
2021-11-02 15:32:52.670,8502.98
2021-11-02 15:32:55.907,8516.82
2021-11-02 15:32:59.070,8503.58
2021-11-02 15:33:02.070,8504.82
2021-11-02 15:33:05.607,8533.0
2021-11-02 15:33:08.827,8504.19
2021-11-02 15:33:12.067,8510.6
2021-11-02 15:33:15.070,8526.89
2021-11-02 15:33:19.027,8517.6
2021-11-02 15:33:22.767,8503.76
2021-11-02 15:33:25.987,8530.6
2021-11-02 15:33:29.067,8506.53
2021-11-02 15:33:32.067,8521.68
2021-11-02 15:33:35.570,8502.31
2021-11-02 15:33:38.750,8534.43
2021-11-02 15:33:41.927,8503.3
2021-11-02 15:33:45.087,8521.24
2021-11-02 15:33:48.087,8504.83
2021-11-02 15:33:51.607,8521.99
2021-11-02 15:33:54.767,8503.56
2021-11-02 15:33:58.087,8516.02
2021-11-02 15:34:02.090,8515.68
2021-11-02 15:34:05.787,8519.23
2021-11-02 15:34:09.087,8520.67
2021-11-02 15:34:13.090,8509.7
2021-11-02 15:34:16.947,8506.75
2021-11-02 15:34:20.607,8504.85
2021-11-02 15:34:24.087,8504.61
2021-11-02 15:34:27.987,8504.4
2021-11-02 15:34:31.707,8513.62
2021-11-02 15:34:35.507,8527.81
2021-11-02 15:34:39.087,8520.05
2021-11-02 15:34:42.087,8508.58
2021-11-02 15:34:45.627,8524.57
2021-11-02 15:34:49.087,8518.67
2021-11-02 15:34:52.087,8514.1
2021-11-02 15:34:55.627,8533.2
2021-11-02 15:34:58.807,8507.25
2021-11-02 15:35:02.007,8520.22
2021-11-02 15:35:05.087,8516.89
2021-11-02 15:35:08.487,8525.18
2021-11-02 15:35:11.687,8516.11
2021-11-02 15:35:14.967,8515.42
2021-11-02 15:35:18.667,8522.36
2021-11-02 15:35:21.827,8515.39
2021-11-02 15:35:25.067,8511.83
2021-11-02 15:35:28.087,8521.18
2021-11-02 15:35:31.527,8505.15
2021-11-02 15:35:34.767,8532.43
2021-11-02 15:35:38.027,8517.49
2021-11-02 15:35:41.087,8507.33
2021-11-02 15:35:44.487,8533.65
2021-11-02 15:35:48.067,8503.21
2021-11-02 15:35:51.887,8503.75
2021-11-02 15:35:55.087,8533.17
2021-11-02 15:35:58.087,8504.96
2021-11-02 15:36:01.507,8519.31
2021-11-02 15:36:04.627,8505.48
2021-11-02 15:36:07.787,8534.01
2021-11-02 15:36:10.967,8515.36
2021-11-02 15:36:14.087,8511.23
2021-11-02 15:36:17.067,8519.55
2021-11-02 15:36:20.607,8533.48
2021-11-02 15:36:23.847,8502.19
2021-11-02 15:36:27.007,8521.98
2021-11-02 15:36:30.747,8525.24
2021-11-02 15:36:34.467,8503.88
2021-11-02 15:36:38.087,8506.8
2021-11-02 15:36:41.927,8511.55
2021-11-02 15:36:45.647,8510.22
2021-11-02 15:36:49.087,8536.02
2021-11-02 15:36:53.087,8518.83
2021-11-02 15:36:56.907,8532.31
2021-11-02 15:37:00.587,8512.74
2021-11-02 15:37:04.087,8504.03
2021-11-02 15:37:08.027,8505.01
2021-11-02 15:37:11.787,8529.97
2021-11-02 15:37:15.007,8504.15
2021-11-02 15:37:18.087,8514.85
2021-11-02 15:37:21.807,8503.76
2021-11-02 15:37:25.027,8529.54
2021-11-02 15:37:28.087,8508.81
2021-11-02 15:37:31.527,8512.21
2021-11-02 15:37:34.787,8517.03
2021-11-02 15:37:38.087,8513.06
2021-11-02 15:37:41.507,8520.4
2021-11-02 15:37:44.767,8502.94
2021-11-02 15:37:48.727,8503.96
2021-11-02 15:37:51.907,8521.12
2021-11-02 15:37:55.087,8505.14
2021-11-02 15:37:58.067,8507.21
2021-11-02 15:38:01.587,8500.91
2021-11-02 15:38:05.087,8505.82
2021-11-02 15:38:08.567,8529.11
2021-11-02 15:38:11.807,8534.48
2021-11-02 15:38:15.087,8504.16
2021-11-02 15:38:18.087,8521.76
2021-11-02 15:38:21.547,8531.71
2021-11-02 15:38:25.067,8505.08
2021-11-02 15:38:28.087,8516.44
2021-11-02 15:38:31.647,8506.26
2021-11-02 15:38:34.927,8516.68
2021-11-02 15:38:38.047,8510.92
2021-11-02 15:38:41.087,8518.22
2021-11-02 15:38:44.087,8507.06
2021-11-02 15:38:47.807,8526.84
2021-11-02 15:38:50.947,8503.49
2021-11-02 15:38:54.087,8513.11
2021-11-02 15:38:57.087,8509.51
2021-11-02 15:39:00.987,8507.17
2021-11-02 15:39:04.647,8516.23
2021-11-02 15:39:08.067,8530.55
2021-11-02 15:39:11.987,8519.62
2021-11-02 15:39:15.707,8532.28
2021-11-02 15:39:19.087,8508.39
2021-11-02 15:39:23.087,8518.78
2021-11-02 15:39:26.887,8504.78
2021-11-02 15:39:30.567,8515.24
2021-11-02 15:39:34.067,8502.71
2021-11-02 15:39:37.987,8507.92
2021-11-02 15:39:41.647,8522.77
2021-11-02 15:39:45.087,8522.15
2021-11-02 15:39:48.707,8525.73
2021-11-02 15:39:51.947,8506.24
2021-11-02 15:39:55.587,8501.02
2021-11-02 15:39:59.087,8502.0
2021-11-02 15:40:02.087,8502.4
2021-11-02 15:40:05.607,8504.89
2021-11-02 15:40:08.847,8518.4
2021-11-02 15:40:12.027,8510.14
2021-11-02 15:40:15.087,8521.07
2021-11-02 15:40:18.547,8514.29
2021-11-02 15:40:22.087,8504.67
2021-11-02 15:40:25.907,8502.67
2021-11-02 15:40:29.087,8519.67
2021-11-02 15:40:32.087,8515.42
2021-11-02 15:40:35.587,8532.57
2021-11-02 15:40:38.867,8503.8
2021-11-02 15:40:42.087,8520.44
2021-11-02 15:40:45.087,8512.83
2021-11-02 15:40:48.727,8526.46
2021-11-02 15:40:51.987,8503.93
2021-11-02 15:40:55.627,8502.66
2021-11-02 15:40:58.787,8534.3
2021-11-02 15:41:02.047,8501.05
2021-11-02 15:41:05.087,8512.12
2021-11-02 15:41:08.487,8508.41
2021-11-02 15:41:11.667,8529.92
2021-11-02 15:41:14.867,8503.56
2021-11-02 15:41:18.087,8522.92
2021-11-02 15:41:21.087,8514.46
2021-11-02 15:41:24.507,8528.19
2021-11-02 15:41:27.727,8512.84
2021-11-02 15:41:30.867,8509.5
2021-11-02 15:41:34.027,8513.21
2021-11-02 15:41:37.767,8524.45
2021-11-02 15:41:41.067,8514.03
2021-11-02 15:41:45.087,8533.6
2021-11-02 15:41:49.007,8519.41
2021-11-02 15:41:52.647,8510.42
2021-11-02 15:41:56.067,8518.63
2021-11-02 15:42:00.027,8504.21
2021-11-02 15:42:03.667,8502.33
2021-11-02 15:42:07.067,8512.74
2021-11-02 15:42:11.067,8524.08
2021-11-02 15:42:14.747,8523.37
2021-11-02 15:42:17.947,8503.51
2021-11-02 15:42:21.067,8534.88
2021-11-02 15:42:24.067,8506.58
2021-11-02 15:42:27.447,8519.14
2021-11-02 15:42:30.607,8510.21
2021-11-02 15:42:33.787,8513.06
2021-11-02 15:42:36.967,8510.89
2021-11-02 15:42:40.067,8517.29
2021-11-02 15:42:43.447,8511.01
2021-11-02 15:42:46.667,8534.13
2021-11-02 15:42:50.447,8515.89
2021-11-02 15:42:54.067,8508.9
2021-11-02 15:42:57.747,8507.22
2021-11-02 15:43:01.007,8516.7
2021-11-02 15:43:04.067,8522.36
2021-11-02 15:43:07.967,8527.17
2021-11-02 15:43:11.067,8505.38
2021-11-02 15:43:14.727,8503.72
2021-11-02 15:43:18.067,8529.06
2021-11-02 15:43:21.447,8508.42
2021-11-02 15:43:24.707,8509.46
2021-11-02 15:43:28.467,8516.03
2021-11-02 15:43:31.707,8511.34
2021-11-02 15:43:35.007,8511.99
2021-11-02 15:43:38.067,8515.96
2021-11-02 15:43:41.847,8507.58
2021-11-02 15:43:45.047,8520.76
2021-11-02 15:43:48.067,8508.0
2021-11-02 15:43:51.567,8531.06
2021-11-02 15:43:54.787,8504.24
2021-11-02 15:43:58.027,8520.74
2021-11-02 15:44:01.067,8503.9
2021-11-02 15:44:04.067,8534.69
2021-11-02 15:44:08.067,8504.9
2021-11-02 15:44:11.727,8520.45
2021-11-02 15:44:15.067,8501.67
2021-11-02 15:44:19.067,8504.31
2021-11-02 15:44:22.847,8503.82
2021-11-02 15:44:26.527,8506.47
2021-11-02 15:44:30.067,8530.62
2021-11-02 15:44:34.027,8517.08
2021-11-02 15:44:37.767,8523.44
2021-11-02 15:44:41.047,8520.81
2021-11-02 15:44:45.067,8506.84
2021-11-02 15:44:48.067,8506.24
2021-11-02 15:44:51.747,8516.19
2021-11-02 15:44:54.867,8518.14
2021-11-02 15:44:58.027,8532.61
2021-11-02 15:45:01.067,8503.0
2021-11-02 15:45:04.067,8512.28
2021-11-02 15:45:07.667,8510.42
2021-11-02 15:45:10.867,8521.98
2021-11-02 15:45:14.067,8595.23
2021-11-02 15:45:17.067,8710.48
2021-11-02 15:45:21.047,8816.64
2021-11-02 15:45:24.707,8943.31
2021-11-02 15:45:27.927,9016.15
2021-11-02 15:45:31.067,9128.31
2021-11-02 15:45:34.547,9243.05
2021-11-02 15:45:37.707,9323.85
2021-11-02 15:45:40.967,9441.78
2021-11-02 15:45:44.067,9510.95
2021-11-02 15:45:47.467,9547.42
2021-11-02 15:45:51.067,9560.34
2021-11-02 15:45:54.527,9562.16
2021-11-02 15:45:57.767,9541.13
2021-11-02 15:46:01.007,9553.35
2021-11-02 15:46:04.067,9536.48
2021-11-02 15:46:07.067,9542.79
2021-11-02 15:46:10.607,9539.14
2021-11-02 15:46:13.927,9555.35
2021-11-02 15:46:17.067,9545.68
2021-11-02 15:46:20.067,9535.34
2021-11-02 15:46:23.487,9556.35
2021-11-02 15:46:26.667,9544.4
2021-11-02 15:46:29.807,9551.76
2021-11-02 15:46:33.487,9560.23
2021-11-02 15:46:37.067,9534.17
2021-11-02 15:46:40.907,9539.37
2021-11-02 15:46:44.647,9534.24
2021-11-02 15:46:48.067,9539.3
2021-11-02 15:46:52.067,9536.45
2021-11-02 15:46:55.847,9544.99
2021-11-02 15:46:59.567,9559.72
2021-11-02 15:47:03.047,9547.51
2021-11-02 15:47:06.907,9556.44
2021-11-02 15:47:10.627,9533.46
2021-11-02 15:47:13.847,9541.43
2021-11-02 15:47:17.067,9546.03
2021-11-02 15:47:20.067,9560.58
2021-11-02 15:47:23.067,9533.82
2021-11-02 15:47:26.607,9538.89
2021-11-02 15:47:29.827,9541.73
2021-11-02 15:47:33.047,9556.53
2021-11-02 15:47:36.047,9531.75
2021-11-02 15:47:39.507,9545.97
2021-11-02 15:47:42.747,9545.15
2021-11-02 15:47:46.047,9530.43
2021-11-02 15:47:49.947,9532.14
2021-11-02 15:47:53.047,9551.25
2021-11-02 15:47:56.047,9553.75
2021-11-02 15:47:59.667,9549.64
2021-11-02 15:48:03.047,9538.6
2021-11-02 15:48:06.687,9545.52
2021-11-02 15:48:10.007,9530.87
2021-11-02 15:48:13.567,9549.54
2021-11-02 15:48:16.847,9541.72
2021-11-02 15:48:20.047,9531.78
2021-11-02 15:48:24.007,9527.01
2021-11-02 15:48:27.827,9537.28
2021-11-02 15:48:31.047,9533.3
2021-11-02 15:48:34.047,9555.71
2021-11-02 15:48:37.507,9545.44
2021-11-02 15:48:40.767,9531.25
2021-11-02 15:48:43.947,9540.02
2021-11-02 15:48:47.047,9554.74
2021-11-02 15:48:50.547,9530.04
2021-11-02 15:48:53.727,9547.56
2021-11-02 15:48:56.867,9529.03
2021-11-02 15:49:00.027,9553.15
2021-11-02 15:49:03.827,9543.05
2021-11-02 15:49:07.467,9552.45
2021-11-02 15:49:11.047,9528.42
2021-11-02 15:49:14.887,9527.31
2021-11-02 15:49:18.587,9525.52
2021-11-02 15:49:22.047,9534.88
2021-11-02 15:49:26.047,9529.41
2021-11-02 15:49:29.767,9537.64
2021-11-02 15:49:33.467,9553.84
2021-11-02 15:49:37.047,9546.83
2021-11-02 15:49:40.887,9553.7
2021-11-02 15:49:44.607,9531.56
2021-11-02 15:49:47.787,9542.23
2021-11-02 15:49:51.047,9541.58
2021-11-02 15:49:54.047,9552.29
2021-11-02 15:49:57.067,9528.84
2021-11-02 15:50:00.607,9546.19
2021-11-02 15:50:03.807,9536.88
2021-11-02 15:50:07.047,9528.6
2021-11-02 15:50:10.067,9534.9
2021-11-02 15:50:13.467,9541.78
2021-11-02 15:50:16.707,9536.96
2021-11-02 15:50:20.047,9544.65
2021-11-02 15:50:24.047,9536.4
2021-11-02 15:50:27.047,9528.97
2021-11-02 15:50:30.447,9537.49
2021-11-02 15:50:33.707,9545.92
2021-11-02 15:50:36.927,9526.69
2021-11-02 15:50:40.047,9548.21
2021-11-02 15:50:43.067,9554.65
2021-11-02 15:50:46.567,9535.85
2021-11-02 15:50:49.967,9527.55
2021-11-02 15:50:53.647,9524.76
2021-11-02 15:50:57.047,9545.59
2021-11-02 15:51:00.547,9535.81
2021-11-02 15:51:03.747,9543.87
2021-11-02 15:51:07.007,9543.28
2021-11-02 15:51:10.047,9535.46
2021-11-02 15:51:13.067,9530.41
2021-11-02 15:51:16.547,9545.65
2021-11-02 15:51:19.687,9531.59
2021-11-02 15:51:22.867,9541.15
2021-11-02 15:51:26.047,9539.54
2021-11-02 15:51:29.047,9553.22
2021-11-02 15:51:32.447,9526.5
2021-11-02 15:51:36.047,9534.7
2021-11-02 15:51:39.847,9540.16
2021-11-02 15:51:43.527,9539.32
2021-11-02 15:51:47.067,9531.85
2021-11-02 15:51:51.067,9528.81
2021-11-02 15:51:54.067,9527.49
2021-11-02 15:51:58.047,9535.28
2021-11-02 15:52:01.807,9532.29
2021-11-02 15:52:05.487,9532.3
2021-11-02 15:52:09.047,9527.52
2021-11-02 15:52:13.027,9538.48
2021-11-02 15:52:16.047,9546.09
2021-11-02 15:52:19.547,9528.23
2021-11-02 15:52:22.727,9546.62
2021-11-02 15:52:25.947,9548.19
2021-11-02 15:52:29.607,9548.85
2021-11-02 15:52:32.867,9533.47
2021-11-02 15:52:36.067,9546.03
2021-11-02 15:52:39.727,9548.76
2021-11-02 15:52:43.047,9529.23
2021-11-02 15:52:46.487,9537.56
2021-11-02 15:52:49.887,9539.3
2021-11-02 15:52:53.603,9528.64
2021-11-02 15:52:57.047,9540.93
2021-11-02 15:53:00.627,9541.09
2021-11-02 15:53:04.047,9545.58
2021-11-02 15:53:07.467,9525.42
2021-11-02 15:53:10.623,9545.1
2021-11-02 15:53:13.887,9529.13
2021-11-02 15:53:17.047,9554.1
2021-11-02 15:53:20.047,9536.1
2021-11-02 15:53:23.607,9542.36
2021-11-02 15:53:27.047,9548.52
2021-11-02 15:53:31.043,9545.96
2021-11-02 15:53:34.047,9544.12
2021-11-02 15:53:37.543,9543.66
2021-11-02 15:53:40.787,9543.91
2021-11-02 15:53:43.903,9530.66
2021-11-02 15:53:47.063,9542.72
2021-11-02 15:53:50.067,9527.83
2021-11-02 15:53:53.567,9538.05
2021-11-02 15:53:56.803,9538.22
2021-11-02 15:53:59.947,9537.27
2021-11-02 15:54:03.067,9531.65
2021-11-02 15:54:06.787,9523.87
2021-11-02 15:54:10.483,9527.14
2021-11-02 15:54:14.063,9549.65
2021-11-02 15:54:17.883,9543.72
2021-11-02 15:54:21.623,9551.9
2021-11-02 15:54:25.063,9527.31
2021-11-02 15:54:28.967,9528.06
2021-11-02 15:54:32.747,9533.67
2021-11-02 15:54:36.063,9528.36
2021-11-02 15:54:40.063,9535.26
2021-11-02 15:54:43.863,9540.14
2021-11-02 15:54:47.603,9548.4
2021-11-02 15:54:50.867,9530.64
2021-11-02 15:54:54.063,9536.57
2021-11-02 15:54:57.063,9531.6
2021-11-02 15:55:00.507,9533.88
2021-11-02 15:55:03.683,9533.14
2021-11-02 15:55:06.987,9535.27
2021-11-02 15:55:10.063,9530.4
2021-11-02 15:55:13.487,9540.58
2021-11-02 15:55:16.723,9541.32
2021-11-02 15:55:19.947,9527.45
2021-11-02 15:55:23.067,9544.47
2021-11-02 15:55:26.947,9531.75
2021-11-02 15:55:30.067,9540.45
2021-11-02 15:55:33.063,9527.67
2021-11-02 15:55:36.587,9536.16
2021-11-02 15:55:39.783,9539.95
2021-11-02 15:55:43.023,9535.0
2021-11-02 15:55:46.063,9527.36
2021-11-02 15:55:49.587,9529.95
2021-11-02 15:55:52.807,9546.46
2021-11-02 15:55:56.523,9540.95
2021-11-02 15:56:00.043,9530.34
2021-11-02 15:56:03.443,9533.5
2021-11-02 15:56:06.663,9533.28
2021-11-02 15:56:09.903,9546.67
2021-11-02 15:56:13.043,9525.52
2021-11-02 15:56:16.063,9544.05
2021-11-02 15:56:19.047,9538.89
2021-11-02 15:56:22.563,9554.11
2021-11-02 15:56:25.783,9526.26
2021-11-02 15:56:28.923,9545.15
2021-11-02 15:56:32.063,9536.54
2021-11-02 15:56:35.067,9526.3
2021-11-02 15:56:38.963,9524.63
2021-11-02 15:56:42.683,9529.11
2021-11-02 15:56:46.463,9526.59
2021-11-02 15:56:50.043,9535.36
2021-11-02 15:56:54.023,9543.51
2021-11-02 15:56:57.683,9544.84
2021-11-02 15:57:01.063,9552.81
2021-11-02 15:57:05.063,9544.63
2021-11-02 15:57:08.823,9541.04
2021-11-02 15:57:12.683,9528.76
2021-11-02 15:57:16.063,9527.46
2021-11-02 15:57:20.063,9526.11
2021-11-02 15:57:23.063,9546.41
2021-11-02 15:57:26.503,9526.29
2021-11-02 15:57:29.743,9551.46
2021-11-02 15:57:32.883,9532.0
2021-11-02 15:57:36.063,9544.18
2021-11-02 15:57:39.063,9531.29
2021-11-02 15:57:42.063,9534.71
2021-11-02 15:57:45.683,9525.63
2021-11-02 15:57:49.003,9544.88
2021-11-02 15:57:52.063,9527.58
2021-11-02 15:57:56.023,9525.39
2021-11-02 15:57:59.063,9535.52
2021-11-02 15:58:02.483,9525.6
2021-11-02 15:58:05.703,9552.68
2021-11-02 15:58:08.983,9524.7
2021-11-02 15:58:12.063,9545.31
2021-11-02 15:58:15.723,9531.18
2021-11-02 15:58:19.063,9540.25
2021-11-02 15:58:22.903,9533.1
2021-11-02 15:58:26.483,9538.33
2021-11-02 15:58:30.063,9546.05
2021-11-02 15:58:33.983,9556.33
2021-11-02 15:58:37.063,9528.67
2021-11-02 15:58:40.063,9533.67
2021-11-02 15:58:43.703,9531.11
2021-11-02 15:58:47.043,9545.81
2021-11-02 15:58:50.783,9546.06
2021-11-02 15:58:54.063,9526.32
2021-11-02 15:58:57.803,9525.89
2021-11-02 15:59:00.963,9543.57
2021-11-02 15:59:04.063,9530.87
2021-11-02 15:59:07.763,9536.02
2021-11-02 15:59:11.063,9546.92
2021-11-02 15:59:15.063,9551.31
2021-11-02 15:59:18.803,9546.67
2021-11-02 15:59:22.563,9544.68
2021-11-02 15:59:26.063,9528.02
2021-11-02 15:59:29.943,9527.21
2021-11-02 15:59:33.603,9530.94
2021-11-02 15:59:37.043,9543.77
2021-11-02 15:59:40.963,9551.36
2021-11-02 15:59:44.663,9547.48
2021-11-02 15:59:48.063,9542.54
2021-11-02 15:59:52.063,9535.06
2021-11-02 15:59:55.043,9542.09
2021-11-02 15:59:58.583,9550.94
2021-11-02 16:00:01.823,9527.08
2021-11-02 16:00:04.983,9546.53
2021-11-02 16:00:08.063,9526.32
2021-11-02 16:00:11.063,9541.58
2021-11-02 16:00:14.583,9527.88
2021-11-02 16:00:17.863,9542.25
2021-11-02 16:00:21.063,9533.63
2021-11-02 16:00:24.063,9533.18
2021-11-02 16:00:27.483,9527.78
2021-11-02 16:00:31.063,9536.7
2021-11-02 16:00:34.063,9530.37
2021-11-02 16:00:37.703,9530.0
2021-11-02 16:00:40.903,9540.06
2021-11-02 16:00:44.063,9543.36
2021-11-02 16:00:47.063,9525.82
2021-11-02 16:00:50.683,9533.92
2021-11-02 16:00:53.923,9546.87
2021-11-02 16:00:57.063,9530.61
2021-11-02 16:01:00.043,9531.08
2021-11-02 16:01:04.023,9529.13
2021-11-02 16:01:07.063,9544.45
2021-11-02 16:01:10.063,9533.67
2021-11-02 16:01:13.743,9526.95
2021-11-02 16:01:16.863,9544.04
2021-11-02 16:01:20.003,9531.65
2021-11-02 16:01:23.063,9553.77
2021-11-02 16:01:26.503,9527.36
2021-11-02 16:01:29.723,9525.19
2021-11-02 16:01:32.903,9544.94
2021-11-02 16:01:36.003,9528.3
2021-11-02 16:01:39.063,9545.66
2021-11-02 16:01:42.823,9547.82
2021-11-02 16:01:46.463,9528.47
2021-11-02 16:01:50.043,9528.96
2021-11-02 16:01:54.063,9532.29
2021-11-02 16:01:57.803,9527.02
2021-11-02 16:02:01.463,9526.23
2021-11-02 16:02:05.043,9550.57
2021-11-02 16:02:08.903,9537.01
2021-11-02 16:02:12.623,9544.35
2021-11-02 16:02:16.063,9540.6
2021-11-02 16:02:20.003,9548.86
2021-11-02 16:02:23.863,9541.93
2021-11-02 16:02:27.003,9534.13
2021-11-02 16:02:30.043,9536.37
2021-11-02 16:02:33.463,9537.05
2021-11-02 16:02:36.603,9527.48
2021-11-02 16:02:39.743,9545.54
2021-11-02 16:02:42.923,9533.42
2021-11-02 16:02:46.063,9553.12
2021-11-02 16:02:49.443,9526.29
2021-11-02 16:02:52.663,9540.17
2021-11-02 16:02:55.883,9528.0
2021-11-02 16:02:59.563,9533.92
2021-11-02 16:03:03.063,9544.2
2021-11-02 16:03:06.463,9552.43
2021-11-02 16:03:09.683,9524.72
2021-11-02 16:03:13.003,9548.53
2021-11-02 16:03:16.063,9539.5
2021-11-02 16:03:19.503,9552.59
2021-11-02 16:03:22.763,9527.42
2021-11-02 16:03:25.983,9541.99
2021-11-02 16:03:29.043,9528.63
2021-11-02 16:03:32.063,9552.05
2021-11-02 16:03:36.063,9538.53
2021-11-02 16:03:39.743,9552.79
2021-11-02 16:03:42.983,9523.58
2021-11-02 16:03:46.043,9530.21
2021-11-02 16:03:49.883,9533.81
2021-11-02 16:03:53.043,9544.0
2021-11-02 16:03:56.043,9525.75
2021-11-02 16:03:59.623,9532.79
2021-11-02 16:04:02.803,9536.19
2021-11-02 16:04:06.023,9537.65
2021-11-02 16:04:09.043,9531.31
2021-11-02 16:04:13.023,9540.93
2021-11-02 16:04:16.823,9532.81
2021-11-02 16:04:20.523,9531.47
2021-11-02 16:04:24.043,9532.89
2021-11-02 16:04:28.043,9532.67
2021-11-02 16:04:32.003,9528.92
2021-11-02 16:04:35.683,9530.13
2021-11-02 16:04:39.043,9549.92
2021-11-02 16:04:42.983,9541.07
2021-11-02 16:04:46.783,9548.73
2021-11-02 16:04:50.003,9526.27
2021-11-02 16:04:53.023,9539.09
2021-11-02 16:04:56.043,9547.54
2021-11-02 16:04:59.523,9535.79
2021-11-02 16:05:02.663,9535.27
2021-11-02 16:05:05.843,9544.53
2021-11-02 16:05:09.043,9524.89
